n_sites,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,total_energy_density,exact,0.666666666666666,0.0,0.0,0.0,8.881784197001252e-16,0.08264370141645541,0.3843247685076089,0.041321850708227706,0.09608119212690222
3,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,total_energy_density,trotter1,0.46058355788239225,0.20608310878427372,0.3315190675073053,0.10990489212091326,9.251858538542972e-16,0.08264370141645541,0.3843247685076089,0.041321850708227706,0.09608119212690222
3,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,total_energy_density,trotter2,0.6022632667354557,0.06440339993121025,0.09708063135496113,0.009424648984277861,3.7007434154171886e-16,0.08264370141645541,0.3843247685076089,0.041321850708227706,0.09608119212690222
3,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,total_energy_density,exact,0.666666666666666,0.0,0.0,0.0,8.881784197001252e-16,0.08264370141645541,0.3843247685076089,0.020660925354113853,0.024020298031725555
3,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,total_energy_density,trotter1,0.5958875748964945,0.0707790917701715,0.15113535942754852,0.022841896869294276,2.220446049250313e-16,0.08264370141645541,0.3843247685076089,0.020660925354113853,0.024020298031725555
3,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,total_energy_density,trotter2,0.6526391527134934,0.014027513953172588,0.022647123209885968,0.0005128921896837557,3.3306690738754696e-16,0.08264370141645541,0.3843247685076089,0.020660925354113853,0.024020298031725555
3,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,total_energy_density,exact,0.666666666666666,0.0,0.0,0.0,8.881784197001252e-16,0.08264370141645541,0.3843247685076089,0.010330462677056926,0.006005074507931389
3,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,total_energy_density,trotter1,0.6385127182327922,0.028153948433873754,0.07221027227229647,0.005214323421639189,7.771561172376096e-16,0.08264370141645541,0.3843247685076089,0.010330462677056926,0.006005074507931389
3,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,total_energy_density,trotter2,0.6632672545781493,0.0033994120885166845,0.005570188146015235,3.102699598200864e-05,1.7763568394002505e-15,0.08264370141645541,0.3843247685076089,0.010330462677056926,0.006005074507931389
3,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,total_energy_density,exact,0.666666666666666,0.0,0.0,0.0,8.881784197001252e-16,0.08264370141645541,0.3843247685076089,0.005165231338528463,0.0015012686269828472
3,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,total_energy_density,trotter1,0.6543458270654005,0.01232083960126551,0.035307982539212045,0.0012466536309893028,3.1086244689504383e-15,0.08264370141645541,0.3843247685076089,0.005165231338528463,0.0015012686269828472
3,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,total_energy_density,trotter2,0.6658232475874442,0.0008434190792218077,0.0013869545250919976,1.9236428546731688e-06,2.220446049250313e-16,0.08264370141645541,0.3843247685076089,0.005165231338528463,0.0015012686269828472
3,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,total_energy_density,exact,0.666666666666666,0.0,0.0,0.0,8.881784197001252e-16,0.08264370141645541,0.3843247685076089,0.0025826156692642316,0.0003753171567457118
3,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,total_energy_density,trotter1,0.6609415587364488,0.005725107930217188,0.017460212152679917,0.0003048590084165914,2.6645352591003757e-15,0.08264370141645541,0.3843247685076089,0.0025826156692642316,0.0003753171567457118
3,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,total_energy_density,trotter2,0.6664562097944776,0.00021045687218834708,0.00034639109215875267,1.1998678872693347e-07,4.440892098500626e-16,0.08264370141645541,0.3843247685076089,0.0025826156692642316,0.0003753171567457118
3,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,total_energy_density,exact,0.666666666666666,0.0,0.0,0.0,8.141635513917814e-16,0.29190550005786653,0.6653600978696059,0.14595275002893326,0.16634002446740148
3,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,total_energy_density,trotter1,0.7049144345827942,0.03824776791612827,0.33230536786645914,0.11042685751286274,1.1102230246251565e-15,0.29190550005786653,0.6653600978696059,0.14595275002893326,0.16634002446740148
3,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,total_energy_density,trotter2,0.5774584781129761,0.08920818855368984,0.15051861511505907,0.022655853496155287,3.3306690738754696e-16,0.29190550005786653,0.6653600978696059,0.14595275002893326,0.16634002446740148
3,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,total_energy_density,exact,0.666666666666666,0.0,0.0,0.0,8.141635513917814e-16,0.29190550005786653,0.6653600978696059,0.07297637501446663,0.04158500611685037
3,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,total_energy_density,trotter1,0.7291089561536639,0.062442289486997926,0.15602608296268924,0.024344138564679985,4.440892098500626e-16,0.29190550005786653,0.6653600978696059,0.07297637501446663,0.04158500611685037
3,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,total_energy_density,trotter2,0.6483798340600321,0.018286832606633885,0.03461224420638362,0.0011980074490023362,2.220446049250313e-16,0.29190550005786653,0.6653600978696059,0.07297637501446663,0.04158500611685037
3,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,total_energy_density,exact,0.666666666666666,0.0,0.0,0.0,8.141635513917814e-16,0.29190550005786653,0.6653600978696059,0.036488187507233316,0.010396251529212593
3,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,total_energy_density,trotter1,0.7059844983914536,0.039317831724787644,0.07643018529302396,0.005841573223925978,9.62193288008469e-16,0.29190550005786653,0.6653600978696059,0.036488187507233316,0.010396251529212593
3,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,total_energy_density,trotter2,0.6622936565547052,0.0043730101119607845,0.00848535710295108,7.200128516460236e-05,2.3314683517128287e-15,0.29190550005786653,0.6653600978696059,0.036488187507233316,0.010396251529212593
3,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,total_energy_density,exact,0.666666666666666,0.0,0.0,0.0,8.141635513917814e-16,0.29190550005786653,0.6653600978696059,0.018244093753616658,0.002599062882303148
3,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,total_energy_density,trotter1,0.688144481996234,0.02147781532956805,0.03793060677677931,0.001438730930454657,5.070018479121548e-15,0.29190550005786653,0.6653600978696059,0.018244093753616658,0.002599062882303148
3,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,total_energy_density,trotter2,0.665585222762871,0.001081443903794943,0.002111133059715199,4.456882795822459e-06,4.440892098500626e-16,0.29190550005786653,0.6653600978696059,0.018244093753616658,0.002599062882303148
3,1.0,0.5,0.5,uniform_x,2.0,0.03125,64,2.0,total_energy_density,exact,0.666666666666666,0.0,0.0,0.0,8.141635513917814e-16,0.29190550005786653,0.6653600978696059,0.009122046876808329,0.000649765720575787
3,1.0,0.5,0.5,uniform_x,2.0,0.03125,64,2.0,total_energy_density,trotter1,0.6778401501292579,0.011173483462591949,0.01890788090917413,0.0003575079604755116,5.329070518200751e-15,0.29190550005786653,0.6653600978696059,0.009122046876808329,0.000649765720575787
3,1.0,0.5,0.5,uniform_x,2.0,0.03125,64,2.0,total_energy_density,trotter2,0.6663970348244498,0.0002696318422161781,0.000527149499521783,2.7788659484606626e-07,3.1086244689504383e-15,0.29190550005786653,0.6653600978696059,0.009122046876808329,0.000649765720575787
3,1.0,0.5,0.5,uniform_x,4.0,0.5,8,4.0,total_energy_density,exact,0.6666666666666659,0.0,0.0,0.0,1.1842378929335002e-15,0.7824133118938043,0.33762315670045784,0.3912066559469021,0.08440578917511446
3,1.0,0.5,0.5,uniform_x,4.0,0.5,8,4.0,total_energy_density,trotter1,0.4669848883243117,0.19968177834235418,0.4537492235089775,0.20588835783500004,1.3322676295501878e-15,0.7824133118938043,0.33762315670045784,0.3912066559469021,0.08440578917511446
3,1.0,0.5,0.5,uniform_x,4.0,0.5,8,4.0,total_energy_density,trotter2,0.5579450442724251,0.10872162239424077,0.2450028296781323,0.06002638655029191,1.1102230246251565e-16,0.7824133118938043,0.33762315670045784,0.3912066559469021,0.08440578917511446
3,1.0,0.5,0.5,uniform_x,4.0,0.25,16,4.0,total_energy_density,exact,0.6666666666666659,0.0,0.0,0.0,1.1842378929335002e-15,0.7824133118938043,0.33762315670045784,0.19560332797345106,0.021101447293778615
3,1.0,0.5,0.5,uniform_x,4.0,0.25,16,4.0,total_energy_density,trotter1,0.6211085681556519,0.045558098511014,0.1768413878851834,0.031272876469157884,1.0362081563168128e-15,0.7824133118938043,0.33762315670045784,0.19560332797345106,0.021101447293778615
3,1.0,0.5,0.5,uniform_x,4.0,0.25,16,4.0,total_energy_density,trotter2,0.6440897751990202,0.022576891467645632,0.05612259240118085,0.003149745377829083,2.220446049250313e-16,0.7824133118938043,0.33762315670045784,0.19560332797345106,0.021101447293778615
