n_sites,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,1.0,0.5,0.5,neel_x,0.5,0.0625,8,0.5,electric_density,trotter1,0.30534357415822416,0.0004930225334109362,0.0520529798813981,0.0027095127145332354,1.3322676295501878e-15,0.6150822038112932,0.06431827713622781,0.038442637738205825,0.0002512432700633899
3,1.0,0.5,0.5,neel_x,0.5,0.0625,8,0.5,electric_density,trotter2,0.30534357415822405,0.0004930225334110472,0.001946963860146987,3.790668272718456e-06,7.771561172376096e-16,0.6150822038112932,0.06431827713622781,0.038442637738205825,0.0002512432700633899
3,1.0,0.5,0.5,neel_x,0.5,0.03125,16,0.5,electric_density,exact,0.3058365966916351,0.0,0.0,0.0,4.440892098500626e-16,0.6150822038112932,0.06431827713622781,0.019221318869102912,6.281081751584747e-05
3,1.0,0.5,0.5,neel_x,0.5,0.03125,16,0.5,electric_density,trotter1,0.305713486683881,0.00012311000775411252,0.025737881610605116,0.0006624385498015251,1.0362081563168128e-15,0.6150822038112932,0.06431827713622781,0.019221318869102912,6.281081751584747e-05
3,1.0,0.5,0.5,neel_x,0.5,0.03125,16,0.5,electric_density,trotter2,0.3057134866838813,0.00012311000775377945,0.0004859832336100736,2.361797033501034e-07,1.6283271027835629e-15,0.6150822038112932,0.06431827713622781,0.019221318869102912,6.281081751584747e-05
3,1.0,0.5,0.5,neel_x,1.0,0.5,2,1.0,electric_density,exact,0.07261419803499483,0.0,0.0,0.0,3.3306690738754696e-16,0.6088087386149632,0.20587574127087144,0.3044043693074816,0.05146893531771786
3,1.0,0.5,0.5,neel_x,1.0,0.5,2,1.0,electric_density,trotter1,0.004696938427318831,0.067917259607676,0.46957542078565917,0.22050107580602885,5.551115123125783e-16,0.6088087386149632,0.20587574127087144,0.3044043693074816,0.05146893531771786
3,1.0,0.5,0.5,neel_x,1.0,0.5,2,1.0,electric_density,trotter2,0.004696938427318824,0.067917259607676,0.1748317583304184,0.030566143720905825,6.661338147750939e-16,0.6088087386149632,0.20587574127087144,0.3044043693074816,0.05146893531771786
3,1.0,0.5,0.5,neel_x,1.0,0.25,4,1.0,electric_density,exact,0.07261419803499483,0.0,0.0,0.0,3.3306690738754696e-16,0.6088087386149632,0.20587574127087144,0.1522021846537408,0.012867233829429465
3,1.0,0.5,0.5,neel_x,1.0,0.25,4,1.0,electric_density,trotter1,0.05620164924195843,0.0164125487930364,0.21788813318696684,0.047475238583701396,3.7007434154171886e-16,0.6088087386149632,0.20587574127087144,0.1522021846537408,0.012867233829429465
3,1.0,0.5,0.5,neel_x,1.0,0.25,4,1.0,electric_density,trotter2,0.056201649241958446,0.016412548793036386,0.04103531098986493,0.0016838967480349298,5.181040781584064e-16,0.6088087386149632,0.20587574127087144,0.1522021846537408,0.012867233829429465
3,1.0,0.5,0.5,neel_x,1.0,0.125,8,1.0,electric_density,exact,0.07261419803499483,0.0,0.0,0.0,3.3306690738754696e-16,0.6088087386149632,0.20587574127087144,0.0761010923268704,0.003216808457357366
3,1.0,0.5,0.5,neel_x,1.0,0.125,8,1.0,electric_density,trotter1,0.0685502346628937,0.0040639633721011315,0.10421102839370859,0.01085993843887434,4.070817756958907e-16,0.6088087386149632,0.20587574127087144,0.0761010923268704,0.003216808457357366
3,1.0,0.5,0.5,neel_x,1.0,0.125,8,1.0,electric_density,trotter2,0.06855023466289373,0.004063963372101104,0.01009062235141456,0.00010182065943886709,3.7007434154171886e-16,0.6088087386149632,0.20587574127087144,0.0761010923268704,0.003216808457357366
3,1.0,0.5,0.5,neel_x,1.0,0.0625,16,1.0,electric_density,exact,0.07261419803499483,0.0,0.0,0.0,3.3306690738754696e-16,0.6088087386149632,0.20587574127087144,0.0380505461634352,0.0008042021143393416
3,1.0,0.5,0.5,neel_x,1.0,0.0625,16,1.0,electric_density,trotter1,0.07160068248725882,0.0010135155477360158,0.05090775344994476,0.0025915993613203625,2.220446049250313e-15,0.6088087386149632,0.20587574127087144,0.0380505461634352,0.0008042021143393416
3,1.0,0.5,0.5,neel_x,1.0,0.0625,16,1.0,electric_density,trotter2,0.07160068248725868,0.0010135155477361546,0.002512154744586887,6.310921460750407e-06,8.141635513917814e-16,0.6088087386149632,0.20587574127087144,0.0380505461634352,0.0008042021143393416
3,1.0,0.5,0.5,neel_x,1.0,0.03125,32,1.0,electric_density,exact,0.07261419803499483,0.0,0.0,0.0,3.3306690738754696e-16,0.6088087386149632,0.20587574127087144,0.0190252730817176,0.0002010505285848354
3,1.0,0.5,0.5,neel_x,1.0,0.03125,32,1.0,electric_density,trotter1,0.0723609741827699,0.0002532238522249264,0.025154296108163957,0.0006327386126971923,2.220446049250313e-15,0.6088087386149632,0.20587574127087144,0.0190252730817176,0.0002010505285848354
3,1.0,0.5,0.5,neel_x,1.0,0.03125,32,1.0,electric_density,trotter2,0.07236097418277022,0.0002532238522246072,0.0006273826767146517,3.9360902304164114e-07,3.4046839421838135e-15,0.6088087386149632,0.20587574127087144,0.0190252730817176,0.0002010505285848354
3,1.0,0.5,0.5,neel_x,2.0,0.5,4,2.0,electric_density,exact,0.1612957101846699,0.0,0.0,0.0,7.401486830834377e-17,0.6665757909927065,0.2921261241553352,0.33328789549635324,0.0730315310388338
3,1.0,0.5,0.5,neel_x,2.0,0.5,4,2.0,electric_density,trotter1,0.06450974640506996,0.09678596377959994,0.5133468133805718,0.26352495080798755,7.031412489292658e-16,0.6665757909927065,0.2921261241553352,0.33328789549635324,0.0730315310388338
3,1.0,0.5,0.5,neel_x,2.0,0.5,4,2.0,electric_density,trotter2,0.06450974640507001,0.09678596377959989,0.22689538804221762,0.05148151711482851,6.661338147750939e-16,0.6665757909927065,0.2921261241553352,0.33328789549635324,0.0730315310388338
3,1.0,0.5,0.5,neel_x,2.0,0.25,8,2.0,electric_density,exact,0.1612957101846699,0.0,0.0,0.0,7.401486830834377e-17,0.6665757909927065,0.2921261241553352,0.16664394774817662,0.01825788275970845
3,1.0,0.5,0.5,neel_x,2.0,0.25,8,2.0,electric_density,trotter1,0.13647589056860518,0.02481981961606472,0.22660367236621373,0.05134922432985434,4.440892098500626e-16,0.6665757909927065,0.2921261241553352,0.16664394774817662,0.01825788275970845
3,1.0,0.5,0.5,neel_x,2.0,0.25,8,2.0,electric_density,trotter2,0.13647589056860518,0.02481981961606472,0.054159891848817164,0.002933293885075572,4.810966440042345e-16,0.6665757909927065,0.2921261241553352,0.16664394774817662,0.01825788275970845
3,1.0,0.5,0.5,neel_x,2.0,0.125,16,2.0,electric_density,exact,0.1612957101846699,0.0,0.0,0.0,7.401486830834377e-17,0.6665757909927065,0.2921261241553352,0.08332197387408831,0.004564470689927112
3,1.0,0.5,0.5,neel_x,2.0,0.125,16,2.0,electric_density,trotter1,0.15509575404550147,0.006199956139168433,0.10564888159300695,0.011161686181853203,1.0362081563168128e-15,0.6665757909927065,0.2921261241553352,0.08332197387408831,0.004564470689927112
3,1.0,0.5,0.5,neel_x,2.0,0.125,16,2.0,electric_density,trotter2,0.15509575404550163,0.006199956139168267,0.01335869260612856,0.00017845466814503386,0.0,0.6665757909927065,0.2921261241553352,0.08332197387408831,0.004564470689927112
3,1.0,0.5,0.5,neel_x,2.0,0.0625,32,2.0,electric_density,exact,0.1612957101846699,0.0,0.0,0.0,7.401486830834377e-17,0.6665757909927065,0.2921261241553352,0.041660986937044155,0.001141117672481778
3,1.0,0.5,0.5,neel_x,2.0,0.0625,32,2.0,electric_density,trotter1,0.15974665025186896,0.0015490599328009391,0.050984201446777525,0.0025993887971655916,3.552713678800501e-15,0.6665757909927065,0.2921261241553352,0.041660986937044155,0.001141117672481778
3,1.0,0.5,0.5,neel_x,2.0,0.0625,32,2.0,electric_density,trotter2,0.15974665025186907,0.001549059932800828,0.003328081638411097,1.1076127391929091e-05,6.291263806209221e-16,0.6665757909927065,0.2921261241553352,0.041660986937044155,0.001141117672481778
3,1.0,0.5,0.5,neel_x,2.0,0.03125,64,2.0,electric_density,exact,0.1612957101846699,0.0,0.0,0.0,7.401486830834377e-17,0.6665757909927065,0.2921261241553352,0.020830493468522077,0.0002852794181204445
3,1.0,0.5,0.5,neel_x,2.0,0.03125,64,2.0,electric_density,trotter1,0.16090851259223746,0.00038719759243244223,0.02504356125486187,0.0006271799603260186,4.6629367034256575e-15,0.6665757909927065,0.2921261241553352,0.020830493468522077,0.0002852794181204445
3,1.0,0.5,0.5,neel_x,2.0,0.03125,64,2.0,electric_density,trotter2,0.16090851259223843,0.0003871975924314708,0.0008312920952659962,6.910465476517302e-07,8.43769498715119e-15,0.6665757909927065,0.2921261241553352,0.020830493468522077,0.0002852794181204445
3,1.0,0.5,0.5,neel_x,4.0,0.5,8,4.0,electric_density,exact,0.0779636835807432,0.0,0.0,0.0,0.0,0.481948163111632,0.26623966091353596,0.240974081555816,0.06655991522838399
3,1.0,0.5,0.5,neel_x,4.0,0.5,8,4.0,electric_density,trotter1,0.05938872433203368,0.018574959248709513,0.6089205574113179,0.37078424523811004,9.62193288008469e-16,0.481948163111632,0.26623966091353596,0.240974081555816,0.06655991522838399
3,1.0,0.5,0.5,neel_x,4.0,0.5,8,4.0,electric_density,trotter2,0.05938872433203372,0.01857495924870948,0.3852741322687544,0.14843615699544166,9.251858538542972e-16,0.481948163111632,0.26623966091353596,0.240974081555816,0.06655991522838399
3,1.0,0.5,0.5,neel_x,4.0,0.25,16,4.0,electric_density,exact,0.0779636835807432,0.0,0.0,0.0,0.0,0.481948163111632,0.26623966091353596,0.120487040777908,0.016639978807095997
3,1.0,0.5,0.5,neel_x,4.0,0.25,16,4.0,electric_density,trotter1,0.06832633199911459,0.009637351581628609,0.24830405298659003,0.06165490272956731,3.7007434154171886e-16,0.481948163111632,0.26623966091353596,0.120487040777908,0.016639978807095997
3,1.0,0.5,0.5,neel_x,4.0,0.25,16,4.0,electric_density,trotter2,0.0683263319991146,0.009637351581628595,0.09166370471222138,0.008402234761569316,3.7007434154171886e-16,0.481948163111632,0.26623966091353596,0.120487040777908,0.016639978807095997
3,1.0,0.5,0.5,neel_x,4.0,0.125,32,4.0,electric_density,exact,0.0779636835807432,0.0,0.0,0.0,0.0,0.481948163111632,0.26623966091353596,0.060243520388954,0.004159994701773999
3,1.0,0.5,0.5,neel_x,4.0,0.125,32,4.0,electric_density,trotter1,0.075296492135026,0.0026671914457171986,0.10941266560642468,0.011971131395103307,1.5543122344752192e-15,0.481948163111632,0.26623966091353596,0.060243520388954,0.004159994701773999
3,1.0,0.5,0.5,neel_x,4.0,0.125,32,4.0,electric_density,trotter2,0.0752964921350264,0.002667191445716796,0.022512294523378183,0.0005068034047073233,5.921189464667501e-16,0.481948163111632,0.26623966091353596,0.060243520388954,0.004159994701773999
3,1.0,0.5,0.5,neel_x,4.0,0.0625,64,4.0,electric_density,exact,0.0779636835807432,0.0,0.0,0.0,0.0,0.481948163111632,0.26623966091353596,0.030121760194477,0.0010399986754434998
3,1.0,0.5,0.5,neel_x,4.0,0.0625,64,4.0,electric_density,trotter1,0.0772814421096428,0.0006822414711003949,0.05125502781588393,0.0026270778764070357,5.551115123125783e-15,0.481948163111632,0.26623966091353596,0.030121760194477,0.0010399986754434998
3,1.0,0.5,0.5,neel_x,4.0,0.0625,64,4.0,electric_density,trotter2,0.07728144210964284,0.0006822414711003533,0.005601545401205267,3.1377310881763876e-05,9.62193288008469e-16,0.481948163111632,0.26623966091353596,0.030121760194477,0.0010399986754434998
3,1.0,0.5,0.5,neel_x,4.0,0.03125,128,4.0,electric_density,exact,0.0779636835807432,0.0,0.0,0.0,0.0,0.481948163111632,0.26623966091353596,0.0150608800972385,0.00025999966886087496
3,1.0,0.5,0.5,neel_x,4.0,0.03125,128,4.0,electric_density,trotter1,0.07779216804759974,0.00017151553314345702,0.02480713755069982,0.000615394073459341,1.2360483007493409e-14,0.481948163111632,0.26623966091353596,0.0150608800972385,0.00025999966886087496
3,1.0,0.5,0.5,neel_x,4.0,0.03125,128,4.0,electric_density,trotter2,0.07779216804760082,0.00017151553314237455,0.0013987096311665883,1.9563886323181734e-06,1.9317880628477724e-14,0.481948163111632,0.26623966091353596,0.0150608800972385,0.00025999966886087496
3,1.0,0.5,0.5,uniform_x,0.5,0.5,1,0.5,electric_density,exact,0.2865335024538938,0.0,0.0,0.0,3.3306690738754696e-16,0.33478630855528124,0.03079134723924432,0.16739315427764062,0.00769783680981108
3,1.0,0.5,0.5,uniform_x,0.5,0.5,1,0.5,electric_density,trotter1,0.2701511529340696,0.016382349519824202,0.33612550667638824,0.1129803562384587,8.511709855459534e-16,0.33478630855528124,0.03079134723924432,0.16739315427764062,0.00769783680981108
3,1.0,0.5,0.5,uniform_x,0.5,0.5,1,0.5,electric_density,trotter2,0.27015115293406977,0.016382349519824035,0.09256357418938571,0.008568015266713913,3.3306690738754696e-16,0.33478630855528124,0.03079134723924432,0.16739315427764062,0.00769783680981108
3,1.0,0.5,0.5,uniform_x,0.5,0.25,2,0.5,electric_density,exact,0.2865335024538938,0.0,0.0,0.0,3.3306690738754696e-16,0.33478630855528124,0.03079134723924432,0.08369657713882031,0.00192445920245277
3,1.0,0.5,0.5,uniform_x,0.5,0.25,2,0.5,electric_density,trotter1,0.2827774215660186,0.0037560808878752128,0.15447391930463894,0.023862191745336103,0.0,0.33478630855528124,0.03079134723924432,0.08369657713882031,0.00192445920245277
3,1.0,0.5,0.5,uniform_x,0.5,0.25,2,0.5,electric_density,trotter2,0.2827774215660183,0.0037560808878754903,0.020839566500039045,0.0004342875319095496,5.181040781584064e-16,0.33478630855528124,0.03079134723924432,0.08369657713882031,0.00192445920245277
3,1.0,0.5,0.5,uniform_x,0.5,0.125,4,0.5,electric_density,exact,0.2865335024538938,0.0,0.0,0.0,3.3306690738754696e-16,0.33478630855528124,0.03079134723924432,0.041848288569410155,0.0004811148006131925
3,1.0,0.5,0.5,uniform_x,0.5,0.125,4,0.5,electric_density,trotter1,0.2856119632915969,0.0009215391622969249,0.07463607839634177,0.005570544198384875,6.661338147750939e-16,0.33478630855528124,0.03079134723924432,0.041848288569410155,0.0004811148006131925
3,1.0,0.5,0.5,uniform_x,0.5,0.125,4,0.5,electric_density,trotter2,0.28561196329159666,0.0009215391622971469,0.005083215115338592,2.583907590880674e-05,1.4062824978585316e-15,0.33478630855528124,0.03079134723924432,0.041848288569410155,0.0004811148006131925
3,1.0,0.5,0.5,uniform_x,0.5,0.0625,8,0.5,electric_density,exact,0.2865335024538938,0.0,0.0,0.0,3.3306690738754696e-16,0.33478630855528124,0.03079134723924432,0.020924144284705078,0.00012027870015329812
3,1.0,0.5,0.5,uniform_x,0.5,0.0625,8,0.5,electric_density,trotter1,0.28630416234626677,0.0002293401076270407,0.036741315417083344,0.0013499242585776061,2.294460917558657e-15,0.33478630855528124,0.03079134723924432,0.020924144284705078,0.00012027870015329812
3,1.0,0.5,0.5,uniform_x,0.5,0.0625,8,0.5,electric_density,trotter2,0.2863041623462675,0.00022934010762631907,0.0012631284235962823,1.5954934144968291e-06,2.220446049250313e-16,0.33478630855528124,0.03079134723924432,0.020924144284705078,0.00012027870015329812
3,1.0,0.5,0.5,uniform_x,0.5,0.03125,16,0.5,electric_density,exact,0.2865335024538938,0.0,0.0,0.0,3.3306690738754696e-16,0.33478630855528124,0.03079134723924432,0.010462072142352539,3.006967503832453e-05
3,1.0,0.5,0.5,uniform_x,0.5,0.03125,16,0.5,electric_density,trotter1,0.28647623200734645,5.7270446547352805e-05,0.018234771791885197,0.0003325069023021321,8.881784197001252e-16,0.33478630855528124,0.03079134723924432,0.010462072142352539,3.006967503832453e-05
3,1.0,0.5,0.5,uniform_x,0.5,0.03125,16,0.5,electric_density,trotter2,0.2864762320073459,5.7270446547907916e-05,0.0003153060733581552,9.941791989653836e-08,7.771561172376096e-16,0.33478630855528124,0.03079134723924432,0.010462072142352539,3.006967503832453e-05
3,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,electric_density,exact,-0.04889526181591934,0.0,0.0,0.0,8.881784197001252e-16,0.4426077185787976,0.21074041833084697,0.2213038592893988,0.05268510458271174
3,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,electric_density,trotter1,-0.07454592001528342,0.025650658199364074,0.3315190675073053,0.10990489212091326,9.251858538542972e-16,0.4426077185787976,0.21074041833084697,0.2213038592893988,0.05268510458271174
3,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,electric_density,trotter2,-0.07454592001528348,0.025650658199364143,0.09708063135496113,0.009424648984277861,3.7007434154171886e-16,0.4426077185787976,0.21074041833084697,0.2213038592893988,0.05268510458271174
3,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,electric_density,exact,-0.04889526181591934,0.0,0.0,0.0,8.881784197001252e-16,0.4426077185787976,0.21074041833084697,0.1106519296446994,0.013171276145677936
3,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,electric_density,trotter1,-0.05521868523987078,0.006323423423951438,0.15113535942754852,0.022841896869294276,2.220446049250313e-16,0.4426077185787976,0.21074041833084697,0.1106519296446994,0.013171276145677936
3,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,electric_density,trotter2,-0.05521868523987082,0.00632342342395148,0.022647123209885968,0.0005128921896837557,3.3306690738754696e-16,0.4426077185787976,0.21074041833084697,0.1106519296446994,0.013171276145677936
3,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,electric_density,exact,-0.04889526181591934,0.0,0.0,0.0,8.881784197001252e-16,0.4426077185787976,0.21074041833084697,0.0553259648223497,0.003292819036419484
3,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,electric_density,trotter1,-0.05047314065650439,0.0015778788405850508,0.07221027227229647,0.005214323421639189,7.771561172376096e-16,0.4426077185787976,0.21074041833084697,0.0553259648223497,0.003292819036419484
3,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,electric_density,trotter2,-0.05047314065650439,0.0015778788405850508,0.005570188146015235,3.102699598200864e-05,1.7763568394002505e-15,0.4426077185787976,0.21074041833084697,0.0553259648223497,0.003292819036419484
3,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,electric_density,exact,-0.04889526181591934,0.0,0.0,0.0,8.881784197001252e-16,0.4426077185787976,0.21074041833084697,0.02766298241117485,0.000823204759104871
3,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,electric_density,trotter1,-0.04928957069168395,0.0003943088757646096,0.035307982539212045,0.0012466536309893028,3.1086244689504383e-15,0.4426077185787976,0.21074041833084697,0.02766298241117485,0.000823204759104871
3,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,electric_density,trotter2,-0.04928957069168394,0.0003943088757645957,0.0013869545250919976,1.9236428546731688e-06,2.220446049250313e-16,0.4426077185787976,0.21074041833084697,0.02766298241117485,0.000823204759104871
3,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,electric_density,exact,-0.04889526181591934,0.0,0.0,0.0,8.881784197001252e-16,0.4426077185787976,0.21074041833084697,0.013831491205587425,0.00020580118977621775
3,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,electric_density,trotter1,-0.048993829331880095,9.856751596075408e-05,0.017460212152679917,0.0003048590084165914,2.6645352591003757e-15,0.4426077185787976,0.21074041833084697,0.013831491205587425,0.00020580118977621775
3,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,electric_density,trotter2,-0.04899382933188029,9.856751596094837e-05,0.00034639109215875267,1.1998678872693347e-07,4.440892098500626e-16,0.4426077185787976,0.21074041833084697,0.013831491205587425,0.00020580118977621775
3,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,electric_density,exact,0.03741003323220213,0.0,0.0,0.0,8.141635513917814e-16,0.12162597730986927,0.048163612519738046,0.06081298865493463,0.012040903129934511
3,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,electric_density,trotter1,-0.00818607653906199,0.04559610977126412,0.33230536786645914,0.11042685751286274,1.1102230246251565e-15,0.12162597730986927,0.048163612519738046,0.06081298865493463,0.012040903129934511
3,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,electric_density,trotter2,-0.008186076539062108,0.045596109771264236,0.15051861511505907,0.022655853496155287,3.3306690738754696e-16,0.12162597730986927,0.048163612519738046,0.06081298865493463,0.012040903129934511
3,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,electric_density,exact,0.03741003323220213,0.0,0.0,0.0,8.141635513917814e-16,0.12162597730986927,0.048163612519738046,0.030406494327467316,0.003010225782483628
3,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,electric_density,trotter1,0.025669392537141372,0.011740640695060756,0.15602608296268924,0.024344138564679985,4.440892098500626e-16,0.12162597730986927,0.048163612519738046,0.030406494327467316,0.003010225782483628
3,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,electric_density,trotter2,0.02566939253714147,0.011740640695060658,0.03461224420638362,0.0011980074490023362,2.220446049250313e-16,0.12162597730986927,0.048163612519738046,0.030406494327467316,0.003010225782483628
3,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,electric_density,exact,0.03741003323220213,0.0,0.0,0.0,8.141635513917814e-16,0.12162597730986927,0.048163612519738046,0.015203247163733658,0.000752556445620907
3,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,electric_density,trotter1,0.03446437349441754,0.0029456597377845867,0.07643018529302396,0.005841573223925978,9.62193288008469e-16,0.12162597730986927,0.048163612519738046,0.015203247163733658,0.000752556445620907
3,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,electric_density,trotter2,0.0344643734944175,0.0029456597377846283,0.00848535710295108,7.200128516460236e-05,2.3314683517128287e-15,0.12162597730986927,0.048163612519738046,0.015203247163733658,0.000752556445620907
3,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,electric_density,exact,0.03741003323220213,0.0,0.0,0.0,8.141635513917814e-16,0.12162597730986927,0.048163612519738046,0.007601623581866829,0.00018813911140522674
3,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,electric_density,trotter1,0.03667311379406353,0.0007369194381385974,0.03793060677677931,0.001438730930454657,5.070018479121548e-15,0.12162597730986927,0.048163612519738046,0.007601623581866829,0.00018813911140522674
3,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,electric_density,trotter2,0.03667311379406367,0.0007369194381384586,0.002111133059715199,4.456882795822459e-06,4.440892098500626e-16,0.12162597730986927,0.048163612519738046,0.007601623581866829,0.00018813911140522674
3,1.0,0.5,0.5,uniform_x,2.0,0.03125,64,2.0,electric_density,exact,0.03741003323220213,0.0,0.0,0.0,8.141635513917814e-16,0.12162597730986927,0.048163612519738046,0.0038008117909334145,4.7034777851306685e-05
3,1.0,0.5,0.5,uniform_x,2.0,0.03125,64,2.0,electric_density,trotter1,0.0372257741431703,0.00018425908903182964,0.01890788090917413,0.0003575079604755116,5.329070518200751e-15,0.12162597730986927,0.048163612519738046,0.0038008117909334145,4.7034777851306685e-05
3,1.0,0.5,0.5,uniform_x,2.0,0.03125,64,2.0,electric_density,trotter2,0.03722577414317024,0.00018425908903188515,0.000527149499521783,2.7788659484606626e-07,3.1086244689504383e-15,0.12162597730986927,0.048163612519738046,0.0038008117909334145,4.7034777851306685e-05
3,1.0,0.5,0.5,uniform_x,4.0,0.5,8,4.0,electric_density,exact,-0.11342615816026941,0.0,0.0,0.0,1.1842378929335002e-15,0.29460390820815646,0.09460175748947547,0.14730195410407823,0.023650439372368867
3,1.0,0.5,0.5,uniform_x,4.0,0.5,8,4.0,electric_density,trotter1,-0.0740141651577488,0.0394119930025206,0.4537492235089775,0.20588835783500004,1.3322676295501878e-15,0.29460390820815646,0.09460175748947547,0.14730195410407823,0.023650439372368867
3,1.0,0.5,0.5,uniform_x,4.0,0.5,8,4.0,electric_density,trotter2,-0.07401416515774878,0.03941199300252063,0.2450028296781323,0.06002638655029191,1.1102230246251565e-16,0.29460390820815646,0.09460175748947547,0.14730195410407823,0.023650439372368867
3,1.0,0.5,0.5,uniform_x,4.0,0.25,16,4.0,electric_density,exact,-0.11342615816026941,0.0,0.0,0.0,1.1842378929335002e-15,0.29460390820815646,0.09460175748947547,0.07365097705203912,0.005912609843092217
3,1.0,0.5,0.5,uniform_x,4.0,0.25,16,4.0,electric_density,trotter1,-0.10620043623205042,0.007225721928218992,0.1768413878851834,0.031272876469157884,1.0362081563168128e-15,0.29460390820815646,0.09460175748947547,0.07365097705203912,0.005912609843092217
3,1.0,0.5,0.5,uniform_x,4.0,0.25,16,4.0,electric_density,trotter2,-0.10620043623205037,0.007225721928219034,0.05612259240118085,0.003149745377829083,2.220446049250313e-16,0.29460390820815646,0.09460175748947547,0.07365097705203912,0.005912609843092217
3,1.0,0.5,0.5,uniform_x,4.0,0.125,32,4.0,electric_density,exact,-0.11342615816026941,0.0,0.0,0.0,1.1842378929335002e-15,0.29460390820815646,0.09460175748947547,0.03682548852601956,0.0014781524607730542
