n_sites,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,1.0,0.5,0.5,neel_x,0.5,0.0625,8,0.5,h_hop_density,trotter2,0.4926664869633087,0.0008864539200449384,0.001946963860146987,3.790668272718456e-06,7.771561172376096e-16,0.5677707907266073,0.8155813347460568,0.035485674420412956,0.0031858645888517842
3,1.0,0.5,0.5,neel_x,0.5,0.03125,16,0.5,h_hop_density,exact,0.49355294088335366,0.0,0.0,0.0,4.440892098500626e-16,0.5677707907266073,0.8155813347460568,0.017742837210206478,0.0007964661472129461
3,1.0,0.5,0.5,neel_x,0.5,0.03125,16,0.5,h_hop_density,trotter1,0.47434854079629557,0.019204400087058093,0.025737881610605116,0.0006624385498015251,1.0362081563168128e-15,0.5677707907266073,0.8155813347460568,0.017742837210206478,0.0007964661472129461
3,1.0,0.5,0.5,neel_x,0.5,0.03125,16,0.5,h_hop_density,trotter2,0.49333258725652085,0.00022035362683281434,0.0004859832336100736,2.361797033501034e-07,1.6283271027835629e-15,0.5677707907266073,0.8155813347460568,0.017742837210206478,0.0007964661472129461
3,1.0,0.5,0.5,neel_x,1.0,0.5,2,1.0,h_hop_density,exact,0.7210282698892909,0.0,0.0,0.0,3.3306690738754696e-16,1.0678038112618577,0.5065518156078792,0.5339019056309289,0.1266379539019698
3,1.0,0.5,0.5,neel_x,1.0,0.5,2,1.0,h_hop_density,trotter1,0.6193671968393534,0.10166107304993754,0.46957542078565917,0.22050107580602885,5.551115123125783e-16,1.0678038112618577,0.5065518156078792,0.5339019056309289,0.1266379539019698
3,1.0,0.5,0.5,neel_x,1.0,0.5,2,1.0,h_hop_density,trotter2,0.69068261070329,0.03034565918600096,0.1748317583304184,0.030566143720905825,6.661338147750939e-16,1.0678038112618577,0.5065518156078792,0.5339019056309289,0.1266379539019698
3,1.0,0.5,0.5,neel_x,1.0,0.25,4,1.0,h_hop_density,exact,0.7210282698892909,0.0,0.0,0.0,3.3306690738754696e-16,1.0678038112618577,0.5065518156078792,0.26695095281546444,0.03165948847549245
3,1.0,0.5,0.5,neel_x,1.0,0.25,4,1.0,h_hop_density,trotter1,0.7100457100846571,0.010982559804633807,0.21788813318696684,0.047475238583701396,3.7007434154171886e-16,1.0678038112618577,0.5065518156078792,0.26695095281546444,0.03165948847549245
3,1.0,0.5,0.5,neel_x,1.0,0.25,4,1.0,h_hop_density,trotter2,0.7192848832141661,0.0017433866751248583,0.04103531098986493,0.0016838967480349298,5.181040781584064e-16,1.0678038112618577,0.5065518156078792,0.26695095281546444,0.03165948847549245
3,1.0,0.5,0.5,neel_x,1.0,0.125,8,1.0,h_hop_density,exact,0.7210282698892909,0.0,0.0,0.0,3.3306690738754696e-16,1.0678038112618577,0.5065518156078792,0.13347547640773222,0.007914872118873113
3,1.0,0.5,0.5,neel_x,1.0,0.125,8,1.0,h_hop_density,trotter1,0.723446572957305,0.0024183030680140494,0.10421102839370859,0.01085993843887434,4.070817756958907e-16,1.0678038112618577,0.5065518156078792,0.13347547640773222,0.007914872118873113
3,1.0,0.5,0.5,neel_x,1.0,0.125,8,1.0,h_hop_density,trotter2,0.7209081328216111,0.00012013706767977084,0.01009062235141456,0.00010182065943886709,3.7007434154171886e-16,1.0678038112618577,0.5065518156078792,0.13347547640773222,0.007914872118873113
3,1.0,0.5,0.5,neel_x,1.0,0.0625,16,1.0,h_hop_density,exact,0.7210282698892909,0.0,0.0,0.0,3.3306690738754696e-16,1.0678038112618577,0.5065518156078792,0.06673773820386611,0.001978718029718278
3,1.0,0.5,0.5,neel_x,1.0,0.0625,16,1.0,h_hop_density,trotter1,0.7240483554168637,0.0030200855275728244,0.05090775344994476,0.0025915993613203625,2.220446049250313e-15,1.0678038112618577,0.5065518156078792,0.06673773820386611,0.001978718029718278
3,1.0,0.5,0.5,neel_x,1.0,0.0625,16,1.0,h_hop_density,trotter2,0.7210172095023512,1.1060386939765188e-05,0.002512154744586887,6.310921460750407e-06,8.141635513917814e-16,1.0678038112618577,0.5065518156078792,0.06673773820386611,0.001978718029718278
3,1.0,0.5,0.5,neel_x,1.0,0.03125,32,1.0,h_hop_density,exact,0.7210282698892909,0.0,0.0,0.0,3.3306690738754696e-16,1.0678038112618577,0.5065518156078792,0.033368869101933055,0.0004946795074295695
3,1.0,0.5,0.5,neel_x,1.0,0.03125,32,1.0,h_hop_density,trotter1,0.7229752483060234,0.0019469784167325255,0.025154296108163957,0.0006327386126971923,2.220446049250313e-15,1.0678038112618577,0.5065518156078792,0.033368869101933055,0.0004946795074295695
3,1.0,0.5,0.5,neel_x,1.0,0.03125,32,1.0,h_hop_density,trotter2,0.7210266789265125,1.5909627784083114e-06,0.0006273826767146517,3.9360902304164114e-07,3.4046839421838135e-15,1.0678038112618577,0.5065518156078792,0.033368869101933055,0.0004946795074295695
3,1.0,0.5,0.5,neel_x,2.0,0.5,4,2.0,h_hop_density,exact,0.6993606380228867,0.0,0.0,0.0,7.401486830834377e-17,0.32464935789809196,0.2637652118578244,0.16232467894904598,0.0659413029644561
3,1.0,0.5,0.5,neel_x,2.0,0.5,4,2.0,h_hop_density,trotter1,0.5720044831547887,0.12735615486809804,0.5133468133805718,0.26352495080798755,7.031412489292658e-16,0.32464935789809196,0.2637652118578244,0.16232467894904598,0.0659413029644561
3,1.0,0.5,0.5,neel_x,2.0,0.5,4,2.0,h_hop_density,trotter2,0.681415264370485,0.017945373652401675,0.22689538804221762,0.05148151711482851,6.661338147750939e-16,0.32464935789809196,0.2637652118578244,0.16232467894904598,0.0659413029644561
3,1.0,0.5,0.5,neel_x,2.0,0.25,8,2.0,h_hop_density,exact,0.6993606380228867,0.0,0.0,0.0,7.401486830834377e-17,0.32464935789809196,0.2637652118578244,0.08116233947452299,0.016485325741114026
3,1.0,0.5,0.5,neel_x,2.0,0.25,8,2.0,h_hop_density,trotter1,0.6889569879348602,0.010403650088026573,0.22660367236621373,0.05134922432985434,4.440892098500626e-16,0.32464935789809196,0.2637652118578244,0.08116233947452299,0.016485325741114026
3,1.0,0.5,0.5,neel_x,2.0,0.25,8,2.0,h_hop_density,trotter2,0.7027442514817808,0.0033836134588940414,0.054159891848817164,0.002933293885075572,4.810966440042345e-16,0.32464935789809196,0.2637652118578244,0.08116233947452299,0.016485325741114026
3,1.0,0.5,0.5,neel_x,2.0,0.125,16,2.0,h_hop_density,exact,0.6993606380228867,0.0,0.0,0.0,7.401486830834377e-17,0.32464935789809196,0.2637652118578244,0.040581169737261495,0.004121331435278507
3,1.0,0.5,0.5,neel_x,2.0,0.125,16,2.0,h_hop_density,trotter1,0.7041907064996605,0.004830068476773808,0.10564888159300695,0.011161686181853203,1.0362081563168128e-15,0.32464935789809196,0.2637652118578244,0.040581169737261495,0.004121331435278507
3,1.0,0.5,0.5,neel_x,2.0,0.125,16,2.0,h_hop_density,trotter2,0.7006527799391231,0.001292141916236389,0.01335869260612856,0.00017845466814503386,0.0,0.32464935789809196,0.2637652118578244,0.040581169737261495,0.004121331435278507
3,1.0,0.5,0.5,neel_x,2.0,0.0625,32,2.0,h_hop_density,exact,0.6993606380228867,0.0,0.0,0.0,7.401486830834377e-17,0.32464935789809196,0.2637652118578244,0.020290584868630748,0.0010303328588196266
3,1.0,0.5,0.5,neel_x,2.0,0.0625,32,2.0,h_hop_density,trotter1,0.7038381403173094,0.004477502294422675,0.050984201446777525,0.0025993887971655916,3.552713678800501e-15,0.32464935789809196,0.2637652118578244,0.020290584868630748,0.0010303328588196266
3,1.0,0.5,0.5,neel_x,2.0,0.0625,32,2.0,h_hop_density,trotter2,0.6997106978540331,0.0003500598311463321,0.003328081638411097,1.1076127391929091e-05,6.291263806209221e-16,0.32464935789809196,0.2637652118578244,0.020290584868630748,0.0010303328588196266
3,1.0,0.5,0.5,neel_x,2.0,0.03125,64,2.0,h_hop_density,exact,0.6993606380228867,0.0,0.0,0.0,7.401486830834377e-17,0.32464935789809196,0.2637652118578244,0.010145292434315374,0.00025758321470490666
3,1.0,0.5,0.5,neel_x,2.0,0.03125,64,2.0,h_hop_density,trotter1,0.7020628106925884,0.00270217266970163,0.02504356125486187,0.0006271799603260186,4.6629367034256575e-15,0.32464935789809196,0.2637652118578244,0.010145292434315374,0.00025758321470490666
3,1.0,0.5,0.5,neel_x,2.0,0.03125,64,2.0,h_hop_density,trotter2,0.6994498280281377,8.919000525098308e-05,0.0008312920952659962,6.910465476517302e-07,8.43769498715119e-15,0.32464935789809196,0.2637652118578244,0.010145292434315374,0.00025758321470490666
3,1.0,0.5,0.5,neel_x,4.0,0.5,8,4.0,h_hop_density,exact,0.7173815177360321,0.0,0.0,0.0,0.0,1.198351925832645,0.6146582118855094,0.5991759629163225,0.15366455297137735
3,1.0,0.5,0.5,neel_x,4.0,0.5,8,4.0,h_hop_density,trotter1,0.5471252203879439,0.17025629734808823,0.6089205574113179,0.37078424523811004,9.62193288008469e-16,1.198351925832645,0.6146582118855094,0.5991759629163225,0.15366455297137735
3,1.0,0.5,0.5,neel_x,4.0,0.5,8,4.0,h_hop_density,trotter2,0.6839371530423212,0.033444364693710926,0.3852741322687544,0.14843615699544166,9.251858538542972e-16,1.198351925832645,0.6146582118855094,0.5991759629163225,0.15366455297137735
3,1.0,0.5,0.5,neel_x,4.0,0.25,16,4.0,h_hop_density,exact,0.7173815177360321,0.0,0.0,0.0,0.0,1.198351925832645,0.6146582118855094,0.29958798145816123,0.03841613824284434
3,1.0,0.5,0.5,neel_x,4.0,0.25,16,4.0,h_hop_density,trotter1,0.7413768910670702,0.023995373331038072,0.24830405298659003,0.06165490272956731,3.7007434154171886e-16,1.198351925832645,0.6146582118855094,0.29958798145816123,0.03841613824284434
3,1.0,0.5,0.5,neel_x,4.0,0.25,16,4.0,h_hop_density,trotter2,0.7300758696134271,0.012694351877394983,0.09166370471222138,0.008402234761569316,3.7007434154171886e-16,1.198351925832645,0.6146582118855094,0.29958798145816123,0.03841613824284434
3,1.0,0.5,0.5,neel_x,4.0,0.125,32,4.0,h_hop_density,exact,0.7173815177360321,0.0,0.0,0.0,0.0,1.198351925832645,0.6146582118855094,0.14979399072908062,0.009604034560711084
3,1.0,0.5,0.5,neel_x,4.0,0.125,32,4.0,h_hop_density,trotter1,0.7382945474804647,0.020913029744432654,0.10941266560642468,0.011971131395103307,1.5543122344752192e-15,1.198351925832645,0.6146582118855094,0.14979399072908062,0.009604034560711084
3,1.0,0.5,0.5,neel_x,4.0,0.125,32,4.0,h_hop_density,trotter2,0.7215440694374132,0.004162551701381134,0.022512294523378183,0.0005068034047073233,5.921189464667501e-16,1.198351925832645,0.6146582118855094,0.14979399072908062,0.009604034560711084
3,1.0,0.5,0.5,neel_x,4.0,0.0625,64,4.0,h_hop_density,exact,0.7173815177360321,0.0,0.0,0.0,0.0,1.198351925832645,0.6146582118855094,0.07489699536454031,0.002401008640177771
3,1.0,0.5,0.5,neel_x,4.0,0.0625,64,4.0,h_hop_density,trotter1,0.7289505645004091,0.011569046764376978,0.05125502781588393,0.0026270778764070357,5.551115123125783e-15,1.198351925832645,0.6146582118855094,0.07489699536454031,0.002401008640177771
3,1.0,0.5,0.5,neel_x,4.0,0.0625,64,4.0,h_hop_density,trotter2,0.7184788779982094,0.001097360262177327,0.005601545401205267,3.1377310881763876e-05,9.62193288008469e-16,1.198351925832645,0.6146582118855094,0.07489699536454031,0.002401008640177771
3,1.0,0.5,0.5,neel_x,4.0,0.03125,128,4.0,h_hop_density,exact,0.7173815177360321,0.0,0.0,0.0,0.0,1.198351925832645,0.6146582118855094,0.037448497682270154,0.0006002521600444428
3,1.0,0.5,0.5,neel_x,4.0,0.03125,128,4.0,h_hop_density,trotter1,0.7233540552738185,0.005972537537786371,0.02480713755069982,0.000615394073459341,1.2360483007493409e-14,1.198351925832645,0.6146582118855094,0.037448497682270154,0.0006002521600444428
3,1.0,0.5,0.5,neel_x,4.0,0.03125,128,4.0,h_hop_density,trotter2,0.7176593247589877,0.0002778070229556562,0.0013987096311665883,1.9563886323181734e-06,1.9317880628477724e-14,1.198351925832645,0.6146582118855094,0.037448497682270154,0.0006002521600444428
3,1.0,0.5,0.5,uniform_x,0.5,0.5,1,0.5,h_hop_density,exact,0.30893991503673385,0.0,0.0,0.0,3.3306690738754696e-16,0.5370366695476154,0.4057853002533759,0.2685183347738077,0.10144632506334397
3,1.0,0.5,0.5,uniform_x,0.5,0.5,1,0.5,h_hop_density,trotter1,0.0,0.30893991503673385,0.33612550667638824,0.1129803562384587,8.511709855459534e-16,0.5370366695476154,0.4057853002533759,0.2685183347738077,0.10144632506334397
3,1.0,0.5,0.5,uniform_x,0.5,0.5,1,0.5,h_hop_density,trotter2,0.26707860664865746,0.04186130838807639,0.09256357418938571,0.008568015266713913,3.3306690738754696e-16,0.5370366695476154,0.4057853002533759,0.2685183347738077,0.10144632506334397
3,1.0,0.5,0.5,uniform_x,0.5,0.25,2,0.5,h_hop_density,exact,0.30893991503673385,0.0,0.0,0.0,3.3306690738754696e-16,0.5370366695476154,0.4057853002533759,0.13425916738690385,0.025361581265835993
3,1.0,0.5,0.5,uniform_x,0.5,0.25,2,0.5,h_hop_density,trotter1,0.1783623608636872,0.13057755417304664,0.15447391930463894,0.023862191745336103,0.0,0.5370366695476154,0.4057853002533759,0.13425916738690385,0.025361581265835993
3,1.0,0.5,0.5,uniform_x,0.5,0.25,2,0.5,h_hop_density,trotter2,0.30072165942668,0.008218255610053848,0.020839566500039045,0.0004342875319095496,5.181040781584064e-16,0.5370366695476154,0.4057853002533759,0.13425916738690385,0.025361581265835993
3,1.0,0.5,0.5,uniform_x,0.5,0.125,4,0.5,h_hop_density,exact,0.30893991503673385,0.0,0.0,0.0,3.3306690738754696e-16,0.5370366695476154,0.4057853002533759,0.06712958369345193,0.006340395316458998
3,1.0,0.5,0.5,uniform_x,0.5,0.125,4,0.5,h_hop_density,trotter1,0.24901839042657062,0.05992152461016323,0.07463607839634177,0.005570544198384875,6.661338147750939e-16,0.5370366695476154,0.4057853002533759,0.06712958369345193,0.006340395316458998
3,1.0,0.5,0.5,uniform_x,0.5,0.125,4,0.5,h_hop_density,trotter2,0.3070054282297772,0.0019344868069566257,0.005083215115338592,2.583907590880674e-05,1.4062824978585316e-15,0.5370366695476154,0.4057853002533759,0.06712958369345193,0.006340395316458998
3,1.0,0.5,0.5,uniform_x,0.5,0.0625,8,0.5,h_hop_density,exact,0.30893991503673385,0.0,0.0,0.0,3.3306690738754696e-16,0.5370366695476154,0.4057853002533759,0.033564791846725964,0.0015850988291147496
3,1.0,0.5,0.5,uniform_x,0.5,0.0625,8,0.5,h_hop_density,trotter1,0.28028495597309244,0.028654959063641405,0.036741315417083344,0.0013499242585776061,2.294460917558657e-15,0.5370366695476154,0.4057853002533759,0.033564791846725964,0.0015850988291147496
3,1.0,0.5,0.5,uniform_x,0.5,0.0625,8,0.5,h_hop_density,trotter2,0.3084635139522658,0.00047640108446805884,0.0012631284235962823,1.5954934144968291e-06,2.220446049250313e-16,0.5370366695476154,0.4057853002533759,0.033564791846725964,0.0015850988291147496
3,1.0,0.5,0.5,uniform_x,0.5,0.03125,16,0.5,h_hop_density,exact,0.30893991503673385,0.0,0.0,0.0,3.3306690738754696e-16,0.5370366695476154,0.4057853002533759,0.016782395923362982,0.0003962747072786874
3,1.0,0.5,0.5,uniform_x,0.5,0.03125,16,0.5,h_hop_density,trotter1,0.29493689199156486,0.014003023045168983,0.018234771791885197,0.0003325069023021321,8.881784197001252e-16,0.5370366695476154,0.4057853002533759,0.016782395923362982,0.0003962747072786874
3,1.0,0.5,0.5,uniform_x,0.5,0.03125,16,0.5,h_hop_density,trotter2,0.3088212617449286,0.00011865329180527073,0.0003153060733581552,9.941791989653836e-08,7.771561172376096e-16,0.5370366695476154,0.4057853002533759,0.016782395923362982,0.0003962747072786874
3,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,h_hop_density,exact,0.598263135420892,0.0,0.0,0.0,8.881784197001252e-16,0.8315082152277347,0.16400097084383602,0.41575410761386733,0.041000242710959006
3,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,h_hop_density,trotter1,0.4316328628631948,0.16663027255769725,0.3315190675073053,0.10990489212091326,9.251858538542972e-16,0.8315082152277347,0.16400097084383602,0.41575410761386733,0.041000242710959006
3,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,h_hop_density,trotter2,0.5733125717162582,0.024950563704633888,0.09708063135496113,0.009424648984277861,3.7007434154171886e-16,0.8315082152277347,0.16400097084383602,0.41575410761386733,0.041000242710959006
3,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,h_hop_density,exact,0.598263135420892,0.0,0.0,0.0,8.881784197001252e-16,0.8315082152277347,0.16400097084383602,0.20787705380693366,0.010250060677739752
3,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,h_hop_density,trotter1,0.5369630838210562,0.06130005159983587,0.15113535942754852,0.022841896869294276,2.220446049250313e-16,0.8315082152277347,0.16400097084383602,0.20787705380693366,0.010250060677739752
3,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,h_hop_density,trotter2,0.5937146616380552,0.004548473782836848,0.022647123209885968,0.0005128921896837557,3.3306690738754696e-16,0.8315082152277347,0.16400097084383602,0.20787705380693366,0.010250060677739752
3,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,h_hop_density,exact,0.598263135420892,0.0,0.0,0.0,8.881784197001252e-16,0.8315082152277347,0.16400097084383602,0.10393852690346683,0.002562515169434938
3,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,h_hop_density,trotter1,0.5724595550654668,0.025803580355425293,0.07221027227229647,0.005214323421639189,7.771561172376096e-16,0.8315082152277347,0.16400097084383602,0.10393852690346683,0.002562515169434938
3,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,h_hop_density,trotter2,0.5972140914108237,0.001049044010068334,0.005570188146015235,3.102699598200864e-05,1.7763568394002505e-15,0.8315082152277347,0.16400097084383602,0.10393852690346683,0.002562515169434938
3,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,h_hop_density,exact,0.598263135420892,0.0,0.0,0.0,8.881784197001252e-16,0.8315082152277347,0.16400097084383602,0.051969263451733416,0.0006406287923587345
3,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,h_hop_density,trotter1,0.5865287228220333,0.011734412598858768,0.035307982539212045,0.0012466536309893028,3.1086244689504383e-15,0.8315082152277347,0.16400097084383602,0.051969263451733416,0.0006406287923587345
3,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,h_hop_density,trotter2,0.5980061433440766,0.0002569920768153988,0.0013869545250919976,1.9236428546731688e-06,2.220446049250313e-16,0.8315082152277347,0.16400097084383602,0.051969263451733416,0.0006406287923587345
3,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,h_hop_density,exact,0.598263135420892,0.0,0.0,0.0,8.881784197001252e-16,0.8315082152277347,0.16400097084383602,0.025984631725866708,0.00016015719808968362
3,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,h_hop_density,trotter1,0.5926845620904436,0.005578573330448422,0.017460212152679917,0.0003048590084165914,2.6645352591003757e-15,0.8315082152277347,0.16400097084383602,0.025984631725866708,0.00016015719808968362
3,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,h_hop_density,trotter2,0.598199213148473,6.392227241902582e-05,0.00034639109215875267,1.1998678872693347e-07,4.440892098500626e-16,0.8315082152277347,0.16400097084383602,0.025984631725866708,0.00016015719808968362
3,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,h_hop_density,exact,0.6366691858997778,0.0,0.0,0.0,8.141635513917814e-16,0.31497972387771367,0.46741396000322266,0.15748986193885683,0.11685349000080567
3,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,h_hop_density,trotter1,0.773185148551593,0.1365159626518152,0.33230536786645914,0.11042685751286274,1.1102230246251565e-15,0.31497972387771367,0.46741396000322266,0.15748986193885683,0.11685349000080567
3,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,h_hop_density,trotter2,0.6457291920817754,0.009060006181997537,0.15051861511505907,0.022655853496155287,3.3306690738754696e-16,0.31497972387771367,0.46741396000322266,0.15748986193885683,0.11685349000080567
3,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,h_hop_density,exact,0.6366691858997778,0.0,0.0,0.0,8.141635513917814e-16,0.31497972387771367,0.46741396000322266,0.07874493096942842,0.029213372500201416
3,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,h_hop_density,trotter1,0.7224964475958306,0.08582726169605281,0.15602608296268924,0.024344138564679985,4.440892098500626e-16,0.31497972387771367,0.46741396000322266,0.07874493096942842,0.029213372500201416
3,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,h_hop_density,trotter2,0.6417673255021985,0.0050981396024206704,0.03461224420638362,0.0011980074490023362,2.220446049250313e-16,0.31497972387771367,0.46741396000322266,0.07874493096942842,0.029213372500201416
3,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,h_hop_density,exact,0.6366691858997778,0.0,0.0,0.0,8.141635513917814e-16,0.31497972387771367,0.46741396000322266,0.03937246548471421,0.007303343125050354
3,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,h_hop_density,trotter1,0.6817673689723809,0.04509818307260305,0.07643018529302396,0.005841573223925978,9.62193288008469e-16,0.31497972387771367,0.46741396000322266,0.03937246548471421,0.007303343125050354
3,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,h_hop_density,trotter2,0.6380765271356326,0.001407341235854731,0.00848535710295108,7.200128516460236e-05,2.3314683517128287e-15,0.31497972387771367,0.46741396000322266,0.03937246548471421,0.007303343125050354
3,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,h_hop_density,exact,0.6366691858997778,0.0,0.0,0.0,8.141635513917814e-16,0.31497972387771367,0.46741396000322266,0.019686232742357104,0.0018258357812625885
3,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,h_hop_density,trotter1,0.6595880474971235,0.022918861597345686,0.03793060677677931,0.001438730930454657,5.070018479121548e-15,0.31497972387771367,0.46741396000322266,0.019686232742357104,0.0018258357812625885
3,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,h_hop_density,trotter2,0.6370287882637605,0.00035960236398269174,0.002111133059715199,4.456882795822459e-06,4.440892098500626e-16,0.31497972387771367,0.46741396000322266,0.019686232742357104,0.0018258357812625885
3,1.0,0.5,0.5,uniform_x,2.0,0.03125,64,2.0,h_hop_density,exact,0.6366691858997778,0.0,0.0,0.0,8.141635513917814e-16,0.31497972387771367,0.46741396000322266,0.009843116371178552,0.00045645894531564713
3,1.0,0.5,0.5,uniform_x,2.0,0.03125,64,2.0,h_hop_density,trotter1,0.648202679367841,0.011533493468063205,0.01890788090917413,0.0003575079604755116,5.329070518200751e-15,0.31497972387771367,0.46741396000322266,0.009843116371178552,0.00045645894531564713
3,1.0,0.5,0.5,uniform_x,2.0,0.03125,64,2.0,h_hop_density,trotter2,0.6367595640630335,9.03781632556333e-05,0.000527149499521783,2.7788659484606626e-07,3.1086244689504383e-15,0.31497972387771367,0.46741396000322266,0.009843116371178552,0.00045645894531564713
3,1.0,0.5,0.5,uniform_x,4.0,0.5,8,4.0,h_hop_density,exact,0.7100476559112445,0.0,0.0,0.0,1.1842378929335002e-15,0.027731183730749412,0.22882633219659423,0.013865591865374706,0.05720658304914856
3,1.0,0.5,0.5,uniform_x,4.0,0.5,8,4.0,h_hop_density,trotter1,0.5238462673075078,0.1862013886037367,0.4537492235089775,0.20588835783500004,1.3322676295501878e-15,0.027731183730749412,0.22882633219659423,0.013865591865374706,0.05720658304914856
3,1.0,0.5,0.5,uniform_x,4.0,0.5,8,4.0,h_hop_density,trotter2,0.614806423255621,0.09524123265562356,0.2450028296781323,0.06002638655029191,1.1102230246251565e-16,0.027731183730749412,0.22882633219659423,0.013865591865374706,0.05720658304914856
3,1.0,0.5,0.5,uniform_x,4.0,0.25,16,4.0,h_hop_density,exact,0.7100476559112445,0.0,0.0,0.0,1.1842378929335002e-15,0.027731183730749412,0.22882633219659423,0.006932795932687353,0.01430164576228714
3,1.0,0.5,0.5,uniform_x,4.0,0.25,16,4.0,h_hop_density,trotter1,0.6687238113018259,0.041323844609418625,0.1768413878851834,0.031272876469157884,1.0362081563168128e-15,0.027731183730749412,0.22882633219659423,0.006932795932687353,0.01430164576228714
3,1.0,0.5,0.5,uniform_x,4.0,0.25,16,4.0,h_hop_density,trotter2,0.6917050183451945,0.018342637566050035,0.05612259240118085,0.003149745377829083,2.220446049250313e-16,0.027731183730749412,0.22882633219659423,0.006932795932687353,0.01430164576228714
